country,hs_chapter,commodity,year,export_value_usd
Micronesia,40,40 Rubber And Articles Thereof,2025,4070
Micronesia,73,73 Articles Of Iron Or Steel,2025,24772
Micronesia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2025,16303
Micronesia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2025,9043
Mongolia,10,10 Cereals,2014,24382
Mongolia,17,17 Sugars And Sugar Confectionary,2014,26442
Mongolia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2014,4154
Mongolia,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2014,4328
Mongolia,39,39 Plastics And Articles Thereof,2014,3884
Mongolia,40,40 Rubber And Articles Thereof,2014,9614
Mongolia,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2014,10294
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2014,229006
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2014,26585
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2014,175857
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2014,4725
Mongolia,98,"98 Special Classification Provisions, Nesoi",2014,26270
Mongolia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2015,6869
Mongolia,39,39 Plastics And Articles Thereof,2015,9834
Mongolia,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2015,100570
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2015,67898
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2015,28955
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2015,12299
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2015,13038
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2015,24110
Mongolia,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2016,13814
Mongolia,39,39 Plastics And Articles Thereof,2016,17503
Mongolia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2016,12372
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2016,166455
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2016,29404
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2016,11472
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2016,223715
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2016,167686
Mongolia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2017,5777
Mongolia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2017,2637
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2017,75663
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2017,52410
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2017,19142
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2017,80592
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2017,93240
Mongolia,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2017,2608
Mongolia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2018,71124
Mongolia,39,39 Plastics And Articles Thereof,2018,80185
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2018,67682
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2018,15445
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2018,53244
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2018,62186
Mongolia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2019,3927
Mongolia,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2019,6620
Mongolia,39,39 Plastics And Articles Thereof,2019,50078
Mongolia,83,83 Miscellaneous Articles Of Base Metal,2019,10182
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2019,67816
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2019,8453
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2019,132289
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2019,38173
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,8900
Mongolia,92,92 Musical Instruments; Parts And Accessories Thereof,2019,146921
Mongolia,10,10 Cereals,2020,14477
Mongolia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2020,9689
Mongolia,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2020,28183
Mongolia,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2020,7770
Mongolia,39,39 Plastics And Articles Thereof,2020,24021
Mongolia,70,70 Glass And Glassware,2020,3414
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2020,70085
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2020,104972
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,8550
Mongolia,92,92 Musical Instruments; Parts And Accessories Thereof,2020,59676
Mongolia,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2020,7222
Mongolia,39,39 Plastics And Articles Thereof,2021,44278
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2021,2964
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2021,2583
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2021,4225
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2021,3180
Mongolia,92,92 Musical Instruments; Parts And Accessories Thereof,2021,27814
Mongolia,98,"98 Special Classification Provisions, Nesoi",2021,62498
Mongolia,10,10 Cereals,2022,11400
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2022,20412
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2022,22052
Mongolia,10,10 Cereals,2023,39115
Mongolia,21,21 Miscellaneous Edible Preparations,2023,47337
Mongolia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2023,13513
Mongolia,38,38 Miscellaneous Chemical Products,2023,153956
Mongolia,39,39 Plastics And Articles Thereof,2023,64340
Mongolia,44,44 Wood And Articles Of Wood; Wood Charcoal,2023,4968
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2023,178676
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2023,17210
Mongolia,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2023,7235000
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2023,105094
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2023,185073
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2023,100056
Mongolia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2023,5177
Mongolia,98,"98 Special Classification Provisions, Nesoi",2023,8775
Mongolia,44,44 Wood And Articles Of Wood; Wood Charcoal,2024,39743
Mongolia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2024,3510
Mongolia,83,83 Miscellaneous Articles Of Base Metal,2024,6670
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2024,305806
Mongolia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2024,5874
Mongolia,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2024,36182802
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2024,54072
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2024,143503
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2024,21000
Mongolia,98,"98 Special Classification Provisions, Nesoi",2024,149890
Mongolia,17,17 Sugars And Sugar Confectionary,2025,11578
Mongolia,21,21 Miscellaneous Edible Preparations,2025,89849
Mongolia,73,73 Articles Of Iron Or Steel,2025,3419
Mongolia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2025,3414
Mongolia,83,83 Miscellaneous Articles Of Base Metal,2025,7719
Mongolia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2025,196673
Mongolia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2025,29753
Mongolia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2025,15773
Mongolia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2025,40700
Mongolia,98,"98 Special Classification Provisions, Nesoi",2025,36211
Nauru,73,73 Articles Of Iron Or Steel,2024,6910
Nepal,30,30 Pharmaceutical Products,2014,317587
Nepal,38,38 Miscellaneous Chemical Products,2014,32173
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2014,27337
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2014,8315
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2014,18381
Nepal,30,30 Pharmaceutical Products,2015,334721
Nepal,38,38 Miscellaneous Chemical Products,2015,33026
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2015,8334
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2015,13528
Nepal,30,30 Pharmaceutical Products,2016,287512
Nepal,38,38 Miscellaneous Chemical Products,2016,48321
Nepal,39,39 Plastics And Articles Thereof,2016,5612
Nepal,70,70 Glass And Glassware,2016,2760
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2016,164064
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2016,20988
Nepal,88,"88 Aircraft, Spacecraft, And Parts Thereof",2016,6945
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2016,132063
Nepal,10,10 Cereals,2017,21840
Nepal,30,30 Pharmaceutical Products,2017,548781
Nepal,38,38 Miscellaneous Chemical Products,2017,2728
Nepal,73,73 Articles Of Iron Or Steel,2017,9638
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2017,157645
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2017,2864
Nepal,23,23 Food Industry Residues & Waste; Prep Animal Feed,2018,254706
Nepal,30,30 Pharmaceutical Products,2018,340594
Nepal,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2018,15660
Nepal,38,38 Miscellaneous Chemical Products,2018,12082
Nepal,40,40 Rubber And Articles Thereof,2018,3150
Nepal,65,65 Headgear And Parts Thereof,2018,32486
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2018,105949
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2018,81720
Nepal,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2018,60204
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2018,1209887
Nepal,23,23 Food Industry Residues & Waste; Prep Animal Feed,2019,117295
Nepal,30,30 Pharmaceutical Products,2019,306609
Nepal,38,38 Miscellaneous Chemical Products,2019,3520
Nepal,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2019,2852
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2019,65247
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2019,63885
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,805803
Nepal,23,23 Food Industry Residues & Waste; Prep Animal Feed,2020,54394
Nepal,30,30 Pharmaceutical Products,2020,373340
Nepal,44,44 Wood And Articles Of Wood; Wood Charcoal,2020,8000
Nepal,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2020,5402
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2020,21364
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,77288
Nepal,98,"98 Special Classification Provisions, Nesoi",2020,42016
Nepal,18,18 Cocoa And Cocoa Preparations,2021,5932
Nepal,23,23 Food Industry Residues & Waste; Prep Animal Feed,2021,1029548
Nepal,29,29 Organic Chemicals,2021,2766
Nepal,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2021,24599
Nepal,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2021,11445
Nepal,38,38 Miscellaneous Chemical Products,2021,23360
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2021,136033
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2021,1444825
Nepal,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2022,24809
Nepal,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2022,17085
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2022,16281
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2022,2661
Nepal,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2022,3310
Nepal,88,"88 Aircraft, Spacecraft, And Parts Thereof",2022,351000
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2022,53737
Nepal,23,23 Food Industry Residues & Waste; Prep Animal Feed,2023,2956494
Nepal,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2023,44635
Nepal,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2023,19652
Nepal,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2023,34802
Nepal,38,38 Miscellaneous Chemical Products,2023,11100
Nepal,39,39 Plastics And Articles Thereof,2023,20780
Nepal,40,40 Rubber And Articles Thereof,2023,5260
Nepal,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2023,2561
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2023,148773
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2023,27740
Nepal,23,23 Food Industry Residues & Waste; Prep Animal Feed,2024,1491766
Nepal,30,30 Pharmaceutical Products,2024,204871
Nepal,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2024,65183
Nepal,39,39 Plastics And Articles Thereof,2024,32960
Nepal,44,44 Wood And Articles Of Wood; Wood Charcoal,2024,7000
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2024,6906
Nepal,88,"88 Aircraft, Spacecraft, And Parts Thereof",2024,21175
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2024,7073
Nepal,10,10 Cereals,2025,20440
Nepal,21,21 Miscellaneous Edible Preparations,2025,15802
Nepal,30,30 Pharmaceutical Products,2025,379889
Nepal,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2025,45535
Nepal,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2025,484334
Nepal,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2025,5190
Nepal,88,"88 Aircraft, Spacecraft, And Parts Thereof",2025,62576
Nepal,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2025,9800
Nepal,92,92 Musical Instruments; Parts And Accessories Thereof,2025,4950
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2014,4493
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2014,46491
New Caledonia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2014,10000
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2014,7200
New Caledonia,98,"98 Special Classification Provisions, Nesoi",2014,8000
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2015,6060
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2015,15114
New Caledonia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2015,5683
New Caledonia,98,"98 Special Classification Provisions, Nesoi",2015,31240
New Caledonia,75,75 Nickel And Articles Thereof,2016,17628
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2016,6867
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2016,5218
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2016,288574
New Caledonia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2016,30022
New Caledonia,98,"98 Special Classification Provisions, Nesoi",2016,27900
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2017,5990
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2017,16220
New Caledonia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2017,7785
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2017,515649
New Caledonia,98,"98 Special Classification Provisions, Nesoi",2017,18125
New Caledonia,38,38 Miscellaneous Chemical Products,2018,2900
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2018,5990
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2018,21983
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2018,510161
New Caledonia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2018,3500
New Caledonia,38,38 Miscellaneous Chemical Products,2019,192475
New Caledonia,39,39 Plastics And Articles Thereof,2019,4458
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2019,6737
New Caledonia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2019,23715
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2020,6110
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2020,24806
New Caledonia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2020,21428
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2020,119500
New Caledonia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,8403
New Caledonia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2021,12280
New Caledonia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2021,5329
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2021,343939
New Caledonia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2022,946127
New Caledonia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2022,4356
New Caledonia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2022,9988
New Caledonia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2023,21602
New Caledonia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2023,8980
New Caledonia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2023,2836
New Caledonia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2024,17791
New Caledonia,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2024,2580
New Caledonia,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2024,3055
New Caledonia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2025,2575
New Caledonia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2025,10810
New Caledonia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2025,3292
New Zealand,2,02 Meat And Edible Meat Offal,2014,262860
New Zealand,7,07 Edible Vegetables & Certain Roots & Tubers,2014,4900
New Zealand,9,"09 Coffee, Tea, Mate & Spices",2014,5320
New Zealand,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2014,90688
New Zealand,14,14 Vegetable Plaiting Materials & Products Nesoi,2014,13420
New Zealand,16,"16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects",2014,312000
New Zealand,17,17 Sugars And Sugar Confectionary,2014,193184
New Zealand,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2014,178973
New Zealand,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2014,44557
New Zealand,21,21 Miscellaneous Edible Preparations,2014,309846
New Zealand,22,"22 Beverages, Spirits And Vinegar",2014,209256
New Zealand,23,23 Food Industry Residues & Waste; Prep Animal Feed,2014,1452481
New Zealand,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2014,9956
New Zealand,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2014,18944
New Zealand,29,29 Organic Chemicals,2014,7276314
New Zealand,30,30 Pharmaceutical Products,2014,5477030
New Zealand,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2014,134436
New Zealand,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2014,808468
New Zealand,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2014,53755
New Zealand,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2014,1660920
New Zealand,38,38 Miscellaneous Chemical Products,2014,8830544
New Zealand,39,39 Plastics And Articles Thereof,2014,2586406
New Zealand,40,40 Rubber And Articles Thereof,2014,509420
New Zealand,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2014,32192
New Zealand,44,44 Wood And Articles Of Wood; Wood Charcoal,2014,627657
New Zealand,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2014,8623
New Zealand,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2014,225092
New Zealand,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2014,1738923
New Zealand,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2014,2600
New Zealand,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2014,10565
New Zealand,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2014,268052
